X;Y;OBJECTID;Comunidad_;Provincia;Codigo_in;Termino_M;Identifica;Nombre;Longitud;Grado_ocup;Paseo_mar;Condicione;Zona_fonde;Nudismo;Vegetacio;Bandera_az;Auxilio_y_;Señalizac;Autobus;Aparcamien;Aseos;Lavapies;Duchas
-717.289.999.990.054;435.552.999.989.697;1876;Galicia;Lugo;27005;Barreiros;1912;San Miguel;1200;Medio;1;Oleaje moderado;0;0;1;0;1;1;1;1;1;1;1
-637.370.000.027.769;366.226.999.988.104;2457;Andalucía;Cádiz;11030;Rota;101101;Puntalillo;1200;Alto;0;Oleaje moderado;1;0;1;1;1;1;1;1;1; ;1
-0.758199999825181;378.163.999.988.599;2658;"Murcia; Región de";Murcia;30036;San Pedro del Pinatar;2670;Las Salinas (Playas de la Llana);1200;Medio;0;Oleaje moderado;0;0;1;0;1;1;0;1;1;0;1
-0.726700000364085;376.605.999.990.541;2783;"Murcia; Región de";Murcia;30016;Cartagena;2810;Cavannas;1200;Alto;1;Aguas tranquilas;1;0;0;0;1;1;1;1;1;1;1
-0.725900000297899;376.359.999.991.773;2788;"Murcia; Región de";Murcia;30016;Cartagena;2815;Paraíso;1200;Alto;1;Aguas tranquilas;1;0;1;0;1;1;1;1;1;1;0
-0.190900000067942;397.166.999.990.253;3402;Comunitat Valenciana;Valencia/València;46220;Sagunto/Sagunt;204601;Malvarrosa;1200;Bajo;0;Aguas tranquilas;0;1;1;0;1;1;0;1;1;1;0
-0.746799999780663;377.805.999.987.616;3438;"Murcia; Región de";Murcia;30035;San Javier;403002;Esculls de la Llana y Encañizadas;1200;Bajo;0;Oleaje moderado;0;0;1;0;0;1;0;1;0;0;0
-154.199.000.001.509;280.608.999.994.515;3485;Canarias;Las Palmas;35016;Las Palmas de Gran Canaria;353501;La Laja;1200;Bajo;1;Oleaje moderado;0;0;0;0;1;1;1;1;1;0;0
-459.589.999.966.935;365.667.999.989.618;3535;Andalucía;Málaga;29054;Fuengirola;281;Carvajal;1200;Alto;1;Aguas tranquilas;1;0;0;1;1;1;1;1;1;1;1
-140.089.000.002.345;286.728.999.991.027;2986;Canarias;Las Palmas;35014;La Oliva;3008;El Aljibe;1210;Bajo;0;Oleaje fuerte / Ventosa;0;1;0;0;1;1;1;0;0;0;0
-726.740.000.008.052;372.027.999.987.462;373;Andalucía;Huelva;21042;Isla Cristina;240;Redondela;1220;Medio;0;Oleaje moderado;0;0;1;0;1;1;1;1;1;1;1
-136.385.999.997.023;289.228.999.994.306;3040;Canarias;Las Palmas;35028;Tías;3072;Los Pocillos;1230;Alto;1;Ventosa / Aguas tranquilas;0;0;1;1;1;1;1;1;1;1;1
-510.439.999.995.341;364.368.999.992.904;3324;Andalucía;Málaga;29051;Estepona;202902;Playa del Río Padrón;1230;Alto;1;Oleaje moderado;0;0;1;0;1;1;1;1;1;1;1
-177.622.000.002.849;286.844.999.994.397;3419;Canarias;Santa Cruz de Tenerife;38037;Santa Cruz de la Palma;403801;Santa Cruz de la Palma;1230;Bajo;1;Aguas tranquilas;0;0;0;0;1;1;1;1;1;1;1
251.320.000.034.445;415.616.999.991.091;33;Cataluña/Catalunya;Barcelona;8264;Sant Vicenç de Montalt;923;Sant Vicenç de Montalt;1240;Medio;1;Aguas tranquilas;1;0;0;0;1;1;1;1;1; ;1
-231.469.999.964.794;368.317.999.990.099;13;Andalucía;Almería;4013;Almería;23;Retamar;1250;Alto;1;Oleaje moderado / Ventosa;1;0;0;0;1;1;1;1;1;1;1
-643.919.999.985.586;367.248.999.988.821;222;Andalucía;Cádiz;11016;Chipiona;129;De Regla;1250;Alto;1;Aguas tranquilas;0;0;0;1;1;1;1;0;1; ;1
-533.050.000.023.764;361.958.999.993.857;239;Andalucía;Cádiz;11022;La Línea de la Concepción;146;El Burgo;1250;Alto;0;Oleaje moderado;1;0;1;0;1;1;1;1;1; ;1
-467.919.999.982.136;365.022.999.988.058;440;Andalucía;Málaga;29070;Mijas;333;La Butibamba;1250;Medio;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1;1;1
0.033400000067403;388.601.999.992.426;1305;Comunitat Valenciana;Alicante/Alacant;3063;Dénia;1302;La Almadraba;1250;Medio;0;Aguas tranquilas;0;0;1;0;1;0;1;1;0;0;0
-915.689.999.959.642;431.831.999.992.798;1502;Galicia;A Coruña;15016;Camariñas;1621;Trece;1250;Bajo;0;Oleaje fuerte / Ventosa;0;0;1;0;0;0;0;0;0;0;0
-0.270199999889124;392.703.999.991.619;1521;Comunitat Valenciana;Valencia/València;46235;Sueca;1526;El Perelló;1250;Alto;1;Oleaje moderado;0;0;0;0;1;1;1;1;1;1;1
-92.635.999.998.871;430.101.999.990.599;1748;Galicia;A Coruña;15052;Muxía;1774;Nemiña;1250;Bajo;0;Oleaje fuerte;0;0;1;0;0;0;1;1;0;1;1
-900.789.999.984.972;425.274.999.987.455;1825;Galicia;A Coruña;15073;Ribeira;1863;O Castro;1250;Alto;0;Aguas tranquilas;0;0;1;0;1;1;1;1;1;1;1
-877.629.999.955.978;422.092.999.992.146;2180;Galicia;Pontevedra;36057;Vigo;2209;Samil;1250;Alto;1;Oleaje moderado / Oleaje fuerte;1;0;1;1;1;1;1;1;1;1;1
205.039.999.979.762;412.714.999.990.615;3481;Cataluña/Catalunya;Barcelona;8301;Viladecans;200810;Platja de la Pineda;1255;Bajo;0;Aguas tranquilas / Ventosa;0;0;1;0;1;1;1;0;1; ;1
260.219.999.962.039;41.593.599.999.323;118;Cataluña/Catalunya;Barcelona;8235;Sant Pol de Mar;916;La Murtra;1258;Medio;0;Aguas tranquilas;1;0,5;0;0;1;1;0;0;1; ;1
0.936600000206782;410.003.999.990.832;1150;Cataluña/Catalunya;Tarragona;43092;Mont-roig del Camp;1166;Platja de Cristall;1260;Medio;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1; ;1
-0.752200000227285;377.949.999.992.114;2656;"Murcia; Región de";Murcia;30036;San Pedro del Pinatar;2668;Punta de Algas (Playas de la Llana);1260;Bajo;0;Oleaje moderado;0;0;1;0;1;1;0;0;0;0;0
-0.529100000191151;381.899.999.994.002;1353;Comunitat Valenciana;Alicante/Alacant;3121;Santa Pola;1375;Santa Pola del Este;1270;Medio;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1;1;0
-154.223.999.999.085;278.304.999.995.936;2903;Canarias;Las Palmas;35022;Santa Lucía de Tirajana;2938;Pozo Izquierdo;1280;Bajo;1;Ventosa / Oleaje moderado;0;0;0;0;0;1;1;0;0;0;0
-729.000.000.015.305;371.993.999.991.365;41;Andalucía;Huelva;21042;Isla Cristina;202107;Casita Azul;1300;Medio;0;Oleaje moderado;1;0;1;0;1;1;1;1;1;1;1
-241.589.999.993.291;368.177.999.987.948;53;Andalucía;Almería;4013;Almería;13;El Bobar;1300;Bajo;1;Aguas tranquilas;0;0;0;0;0;0;1;1;0;0;0
-23.286.000.003.484;368.367.999.989.776;55;Andalucía;Almería;4013;Almería;15;El Toyo;1300;Bajo;1;Oleaje moderado / Ventosa;1;0;0;0;1;1;1;1;1;1;1
-335.809.999.970.453;367.212.999.989.078;101;Andalucía;Granada;18093;Gualchos;208;Castell de Ferro;1300;Alto;1;Oleaje moderado;1;0;0;0;1;1;1;1;0;0;1
-260.490.000.029.288;367.644.999.993.672;173;Andalucía;Almería;4079;Roquetas de Mar;100;La Romanilla;1300;Alto;1;Oleaje moderado / Ventosa;1;0;0;1;1;1;1;1;1;1;1
-591.690.000.022.709;36.185.599.998.805;186;Andalucía;Cádiz;11007;Barbate;113;El Carmen;1300;Alto;1;Oleaje moderado / Ventosa;0;0;0;0;1;1;1;1;1;1;1
-624.310.000.025.614;365.858.999.987.773;235;Andalucía;Cádiz;11027;El Puerto de Santa María;142;La Puntilla;1300;Alto;1;Aguas tranquilas / Oleaje fuerte;0;0;1;1;1;1;1;1;1; ;1
-636.459.999.997.424;366.197.999.993.795;251;Andalucía;Cádiz;11030;Rota;159;La Costilla;1300;Alto;1;Oleaje moderado;1;0;0;1;1;1;1;1;1; ;1
-527.080.000.024.089;36.290.099.999.429;262;Andalucía;Cádiz;11033;San Roque;170;Torreguadiaro;1300;Alto;1;Aguas tranquilas;1;0;0;1;1;1;1;1;1;1;1
-523.479.999.995.841;363.444.999.989.798;415;Andalucía;Málaga;29068;Manilva;302;Los Toros;1300;Bajo;1;Oleaje moderado;1;0;1;0;0;0;1;1;0; ;1
-474.720.000.005.545;364.851.999.990.465;417;Andalucía;Málaga;29069;Marbella;304;Artola;1300;Alto;1;Oleaje moderado;1;1;1;0;1;1;1;1;1; ;1
-430.919.999.976.309;367.136.999.991.707;455;Andalucía;Málaga;29082;Rincón de la Victoria;349;Cala del Moral;1300;Alto;1;Oleaje moderado;1;0;1;0;1;1;1;1;1;1;1
-399.199.999.958.007;367.376.999.992.764;466;Andalucía;Málaga;29091;Torrox;359;El Morche;1300;Alto;1;Oleaje moderado;1;0;0;0;1;0;1;1;1;1;1
-164.356.999.997.215;284.835.999.992.817;769;Canarias;Santa Cruz de Tenerife;38041;El Sauzal;666;La Garañona;1300;Bajo;0;Oleaje fuerte;0;1;1;0;0;0;0;0;0;0;0
-161.852.000.001.142;285.093.999.988.905;825;Canarias;Santa Cruz de Tenerife;38038;Santa Cruz de Tenerife;724;Las Teresitas;1300;Medio;0;Aguas tranquilas;1;0;1;0;1;1;1;1;1; ;1
165.970.000.027.313;411.964.999.988.342;920;Cataluña/Catalunya;Barcelona;8074;Cubelles;891;Mota de Sant Pere;1300;Medio;1;Aguas tranquilas / Ventosa;1;0;0;0;1;1;1;1;1; ;1
312.920.000.008.702;422.418.999.990.279;978;Cataluña/Catalunya;Girona;17047;Castelló d'Empúries;1002;Empúriabrava;1300;Alto;1;Oleaje fuerte / Ventosa;1;0;1;1;1;1;1;1;1;1;1
154.269.999.957.975;411.832.999.990.775;1193;Cataluña/Catalunya;Tarragona;43163;El Vendrell;1219;Sant Salvador;1300;Alto;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1;1;1
-0.388799999816514;384.279.999.989.114;1309;Comunitat Valenciana;Alicante/Alacant;3050;El Campello;1306;Carrer La Mar;1300;Alto;1;Oleaje moderado;1;0;1;1;1;1;1;1;1;1;0
-0.644299999837352;381.028.999.991.561;1332;Comunitat Valenciana;Alicante/Alacant;3076;Guardamar del Segura;1330;Los Viveros;1300;Bajo;0;Oleaje moderado;0;0;1;0;1;1;1;0;0;1;0
-0.272600000087615;395.843.999.989.577;1516;Comunitat Valenciana;Valencia/València;46204;"Puig de Santa Maria; el";1521;Els Plans;1300;Bajo;0;Aguas tranquilas;0;0;1;0;0;1;1;0;1;1;0
-0.195399999990956;397.063.999.988.424;1518;Comunitat Valenciana;Valencia/València;46220;Sagunto/Sagunt;1523;Corint;1300;Medio;0;Aguas tranquilas;1;0;1;1;1;0;1;1;1;1;0
-0.233000000405735;39.126.799.999.141;1540;Comunitat Valenciana;Valencia/València;46105;Cullera;1499;L'Estany;1300;Bajo;0;Oleaje moderado;0;0;0;0;1;1;1;1;0;1;0
-0.113000000362553;389.479.999.992.724;1560;Comunitat Valenciana;Valencia/València;46195;Piles;1519;Piles;1300;Alto;1;Aguas tranquilas / Ventosa;0;0;1;1;1;1;1;1;1;1;0
-88.489.000.001.743;42.630.699.998.935;1605;Galicia;A Coruña;15011;Boiro;1599;Mañóns;1300;Medio;0;Aguas tranquilas;0;0;1;0;1;1;1;1;1; ;1
-821.200.000.005.063;433.572.999.988.667;1703;Galicia;A Coruña;15048;Miño;1730;Grande de Miño;1300;Alto;1;Aguas tranquilas;0;0;1;0;1;1;1;1;1;0;1
-891.690.000.040.835;427.888.999.990.713;1751;Galicia;A Coruña;15057;Noia;1777;Testal;1300;Alto;0;Aguas tranquilas;0;0;1;0;1;1;1;1;0; ;1
-768.950.000.040.535;43.730.199.998.878;1925;Galicia;Lugo;27064;O Vicedo;1962;Arealonga;1300;Bajo;0;Aguas tranquilas;0;0;1;0;0;0;1;0;0; ;1
-890.709.999.959.784;424.754.999.988.197;2046;Galicia;Pontevedra;36022;O Grove;2066;Mexilloeira;1300;Medio;0;Oleaje moderado;0;0;1;0;0;0;1;0;0;0;0
-890.100.000.044.082;422.191.999.987.629;2194;Galicia;Pontevedra;36057;Vigo;2223;Rodas;1300;Alto;0;Aguas tranquilas;1;0;1;1;1;1;0;0;0;0;0
-881.950.000.043.769;421.287.999.991.529;2202;Galicia;Pontevedra;36035;Nigrán;2231;América;1300;Alto;1;Oleaje moderado / Ventosa;1;0;1;0;1;1;1;1;1;1;1
316.799.999.970.274;397.609.999.989.134;2548;Illes Balears;Illes Balears;7055;Santa Margalida;2540;Ca'n Picafort;1300;Alto;1;Oleaje moderado;1;0;0;1;1;1;1;1;1; ;1
-0.745399999664871;377.699.999.990.739;2669;"Murcia; Región de";Murcia;30035;San Javier;2680;Pudrimel;1300;Bajo;1;Oleaje moderado;0;0;1;0;0;0;1;1;0;1;0
-153.909.000.004.474;278.812.999.990.458;2810;Canarias;Las Palmas;35002;Agüimes;2837;Vargas;1300;Bajo;0;Ventosa / Oleaje moderado;0;0;0;0; ; ;1;0;0;0;0
-52.170.000.002.829;363.793.999.993.253;3423;Andalucía;Málaga;29041;Casares;265;Playa Ancha;1300;Alto;1;Aguas tranquilas;1;0;1;1;1;1;1;1;1;1;1
0.854599999713141;406.834.999.992.648;3464;Cataluña/Catalunya;Tarragona;43902;Sant Jaume d'Enveja;1122;Migjorn;1300;Bajo;0;Oleaje moderado;0;0;1;0;0;0;0;1;1; ;0
-0.145400000347257;397.798.999.990.285;3512;Comunitat Valenciana;Castellón/Castelló;12077;Moncofa;1441;Beniesma;1300;Bajo;0;Oleaje moderado;0;0;1;0;1;0;0;0;0; ;1
-180.820.000.042.761;3.721.109.999.923;180;Andalucía;Almería;4100;Vera;107;Puerto Rey;1320;Alto;0;Oleaje moderado / Ventosa;0;0;1;0;1;1;1;1;1;1;1
-625.519.999.990.942;435.781.999.990.086;540;"Asturias; Principado de";Asturias;33021;Cudillero;427;Vallina;1320;Bajo;0;Oleaje fuerte;0;0;1;0;0;0;0;1;0;0;0
-19.016.999.996.266;369.848.999.990.939;22;Andalucía;Almería;4032;Carboneras;32;Las Marinicas;1330;Alto;1;Aguas tranquilas;1;0;0;1;1;1;1;1;1;1;1
-0.323999999847106;394.916.999.987.721;1444;Comunitat Valenciana;Valencia/València;46013;Alboraya;1488;Patacona;1340;Medio / Alto;1;Aguas tranquilas;0;0;0;0;1;1;1;1;1;1;1
-1.876.799.999.813;370.336.999.991.826;19;Andalucía;Almería;4032;Carboneras;29;El Algarrobico;1350;Bajo;0;Aguas tranquilas;0;0;0;0;0;1;1;1;0;0;0
-259.860.000.022.098;367.767.999.987.639;174;Andalucía;Almería;4079;Roquetas de Mar;101;Las Salinas;1350;Medio;1;Oleaje moderado;0;0;1;1;1;1;1;1;1;1;1
-529.639.999.966.318;362.465.999.988.767;261;Andalucía;Cádiz;11033;San Roque;169;Torrecarbonera;1350;Medio;0;Oleaje moderado;0;0,5;1;0;1;1;1;1;1; ;1
-397.960.000.035.114;367.327.999.994.322;465;Andalucía;Málaga;29091;Torrox;358;El Cenicero;1350;Medio;1;Oleaje moderado;1;0;1;0;1;0;1;1;1;1;1
-396.609.999.968.377;367.291.999.990.099;468;Andalucía;Málaga;29091;Torrox;361;Ferrara;1350;Alto;1;Oleaje moderado;1;0;0;1;1;1;1;1;1;1;1
-0.061900000178733;385.812.999.987.927;1229;Comunitat Valenciana;Alicante/Alacant;3018;Altea;1257;Cap Blanc;1350;Alto;1;Aguas tranquilas / Oleaje moderado;0;0;1;1;1;1;1;1;1;1;0
-905.149.999.986.243;425.750.999.991.581;1734;Galicia;A Coruña;15073;Ribeira;1854;A Ladeira;1350;Medio;0;Oleaje moderado;0;0;1;0;1;1;1;1;0;0;0
-199.149.999.986.702;433.151.999.992.815;2265;País Vasco/Euskadi;Gipuzkoa;20069;Donostia/San Sebastián;2580;La Concha;1350;Alto;1;Oleaje suave;1;0;0;0;1;1;1;1;1;1;1
-0.09880000008645;398.389.999.989.197;1422;Comunitat Valenciana;Castellón/Castelló;12082;Nules;1446;Playa de L'Alcudia;1355;Medio;0;Oleaje moderado;0;0;1;0;1;1;1;1;0; ;1
-0.638999999848152;381.298.999.994.088;1334;Comunitat Valenciana;Alicante/Alacant;3065;Elche/Elx;1332;El Rebollo;1360;Alto;0;Oleaje moderado;0;0;1;1;1;0;1;1;1;1;0
-141.269.999.996.714;281.892.999.992.182;2980;Canarias;Las Palmas;35015;Pájara;3002;Tarajalejo;1370;Medio;1;Ventosa / Aguas tranquilas;1;0;0;0;1;1;1;0;0; ;0
-181.480.000.007.518;371.925.999.991.818;179;Andalucía;Almería;4100;Vera;106;Las Marinas-Bolaga;1375;Alto;1;Aguas tranquilas;0;0;1;0;1;1;1;1;1;1;1
-0.227999999992207;385.057.999.990.135;1376;Comunitat Valenciana;Alicante/Alacant;3139;Villajoyosa/La Vila Joiosa;1401;Playa Centro;1380;Alto;1;Aguas tranquilas;1;0;1;1;1;1;1;1;1;1;0
266.140.000.002.499;416.123.999.990.734;916;Cataluña/Catalunya;Barcelona;8035;Calella;887;Platja Gran;1388;Alto;1;Oleaje moderado;1;0;0;0;1;1;1;1;1;1;1
-355.930.000.017.517;367.168.999.991.765;351;Andalucía;Granada;18140;Motril;213;Granada;1389;Alto;0;Oleaje moderado;1;0;0;1;1;1;1;1;1;1;1
-17.924.000.000.192;37.234.299.999.151;32;Andalucía;Almería;4035;Cuevas del Almanzora;45;Quitapellejos;1400;Bajo;0;Oleaje moderado;0;0;1;0;1;0;1;1;1;1;1
-723.629.999.975.416;372.041.999.989.786;45;Andalucía;Huelva;21042;Isla Cristina;238;Islantilla;1400;Alto;1;Oleaje moderado;1;0;1;1;1;1;1;1;1;1;1
-341.509.999.992.716;367.000.999.993.442;104;Andalucía;Granada;18140;Motril;211;Calahonda;1400;Alto;1;Oleaje moderado;1;0;0;1;1;1;1;1;1;1;1
-620.440.000.019.954;363.824.999.988.241;219;Andalucía;Cádiz;11015;Chiclana de la Frontera;126;Punta de las Piedras;1400;Bajo;0;Oleaje moderado / Ventosa;0;0;1;0;1;1;1;1;0;0;0
-531.329.999.971.344;362.352.999.992.758;240;Andalucía;Cádiz;11033;San Roque;147;La Alcaidesa;1400;Alto;0;Oleaje moderado;1;0;1;1;1;1;1;1;1; ;1
-532.079.999.988.455;362.225.999.991.393;243;Andalucía;Cádiz;11033;San Roque;150;La Hacienda;1400;Alto;0;Oleaje moderado;1;0;1;0;1;1;1;1;0; ;0
-372.640.000.007.138;434.632.999.987.717;313;Cantabria;Cantabria;39061;Ribamontán al Mar;832;Loredo;1400;Medio;0;Oleaje fuerte / Ventosa;0;0;1;0;1;1;1;1;0;1;1
-327.770.000.024.153;367.466.999.992.563;357;Andalucía;Granada;18162;Polopos;219;La Mamola;1400;Medio;1;Aguas tranquilas;1;0;0;0;0;1;1;1;1;1;1
-445.170.000.031.967;366.696.999.993.214;402;Andalucía;Málaga;29067;Málaga;288;Guadalhorce;1400;Alto;0;Oleaje moderado;1;0;1;0;1;1;1;0;0;0;0
-498.030.000.002.031;364.763.999.991.514;437;Andalucía;Málaga;29069;Marbella;329;San Pedro de Alcántara;1400;Alto;1;Oleaje moderado;1;0;0;1;1;1;1;1;1;1;1
-173.411.999.996.019;280.937.999.990.335;698;Canarias;Santa Cruz de Tenerife;38049;Valle Gran Rey;586;Valle Gran Rey;1400;Medio;1;Aguas tranquilas;0;0;1;0;0;0;1;1;0;1;1
0.893400000227165;409.701.999.992.881;1146;Cataluña/Catalunya;Tarragona;43162;Vandellòs i l'Hospitalet de l'Infant;1162;El Torn;1400;Bajo;0;Aguas tranquilas;0;1;1;1;1;1;0;1;1;1;1
109.740.000.003.109;410.683.999.991.587;1167;Cataluña/Catalunya;Tarragona;43038;Cambrils;1183;Vilafortuny;1400;Alto;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1; ;1
15.884.999.997.744;411.885.999.987.357;1196;Cataluña/Catalunya;Tarragona;43037;Calafell;1222;Mas Mel;1400;Medio;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1;1;1
-0.02850000011133;386.183.999.993.387;1233;Comunitat Valenciana;Alicante/Alacant;3018;Altea;1261;La Olla;1400;Medio;0;Aguas tranquilas / Oleaje moderado;1;0;1;0;1;1;1;1;1;0;0
-0.015699999950986;386.266.999.991.655;1234;Comunitat Valenciana;Alicante/Alacant;3018;Altea;1262;Solsida;1400;Bajo;0;Oleaje fuerte;0;1;0;0;0;1;1;0;0;0;0
0.048000000376598;38.641.299.998.731;1285;Comunitat Valenciana;Alicante/Alacant;3047;Calp;1283;Arenal-Bol;1400;Alto;1;Aguas tranquilas;0;0;0;1;1;1;1;1;1;1;0
-0.090200000273516;389.271.999.987.319;1555;Comunitat Valenciana;Valencia/València;46181;Oliva;1514;Pau Pi;1400;Alto;0;Aguas tranquilas;0;0;0;1;1;1;1;1;1;1;0
-805.289.999.991.779;436.488.999.991.648;1631;Galicia;A Coruña;15022;Cedeira;1666;A Magdalena;1400;Alto;1;Aguas tranquilas;0;0;1;0;1;1;1;1;1;1;1
-826.580.000.000.862;435.555.999.989.253;1645;Galicia;A Coruña;15036;Ferrol;1680;Ponzos;1400;Medio;0;Oleaje fuerte / Ventosa;0;0,5;1;0;1;1;1;1;1;1;1
-899.820.000.039.496;43.216.399.999.331;1681;Galicia;A Coruña;15040;Laxe;1708;Laxe;1400;Alto;1;Oleaje moderado;0;0;1;1;1;1;1;1;1; ;1
296.219.999.974.997;39.360.599.999.343;2407;Illes Balears;Illes Balears;7013;Campos;2442;S'Arenal de Sa Rápita;1400;Alto;0;Aguas tranquilas;0;0;1;0;1;1;1;1;1;1;1
308.259.999.982.621;398.772.999.992.699;3140;Illes Balears;Illes Balears;7042;Pollença;200704;Ca'n Cuarassa;1400;Medio;0;Oleaje moderado;0;0;1;0;0;0;1;0;0;0;0
-523.889.999.984.837;363.320.999.988.161;3431;Andalucía;Málaga;29068;Manilva;299;El Negro;1400;Medio;0;Oleaje moderado;1;0;1;0;0;0;1;1;0; ;0
